recording_id	recording_title	recording_path	performer_name	label_name	catalog_number	format	source_id	source_reference	confidence	review_status
REC004769	Solo Dios	/recordings/solo-dios-25	David Zaizar	Peerless	S-1577	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004770	Solo Dios Me Vio Partir	/recordings/solo-dios-me-vio-partir-1	Hermanos Zaizar	Peerless	4688B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004771	Solo Dios Me Vio Partir	/recordings/solo-dios-me-vio-partir-2	Hermanos Zaizar	Peerless	9831-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004772	Solo Hay Un Hombre	/recordings/solo-hay-un-hombre-0	Los Broncos De Reynosa	Peerless	7242	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004773	Solo Me Importas Tu	/recordings/solo-me-importas-tu-2	Carlos Madrigal	Peerless	4227-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004774	Solo Por El Mundo	/recordings/solo-por-el-mundo-0	Trio Hnos. Michel	Peerless	4599-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004775	Solo Que La Mar Se Seque	/recordings/solo-que-la-mar-se-seque-1	Alarcon Leal Y La Tamaulipeca	Peerless	2830	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004776	Solo Tu	/recordings/solo-tu-18	Hnas. Hernandez	Peerless	2994	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004777	Solo Tu	/recordings/solo-tu-19	Antonio Badu	Peerless	4399-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004778	Solo Un Beso	/recordings/solo-un-beso-1	Los Lobos Del Norte	Peerless	1008-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004779	Solo Un Capricho	/recordings/solo-un-capricho-1	Rafael Cabrera	Peerless	4771B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004780	Solo Un Recuerdo	/recordings/solo-un-recuerdo-5	David Zaizar	Peerless	S-1528	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004781	Solo Veracruz Es Bello	/recordings/solo-veracruz-es-bello-0	Los Xochimilcas	Peerless	3561	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004782	Sombras	/recordings/sombras-31	Orquesta De Ramon Marquez	Peerless	4177-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004783	Sombras	/recordings/sombras-32	Juan Mendoza	Peerless	8384-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004784	Son De La Mariquita	/recordings/son-de-la-mariquita-0	Dueto Aguila Y Sol	Peerless	7701	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004785	Son Las 11 De La Noche	/recordings/son-las-11-de-la-noche-0	Rodolfo y Beatriz	Peerless	3289	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004786	Son Las Doce	/recordings/son-las-doce-0	Hermanas Hernández	Peerless	3448	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004787	Son Tus Perjumenes Mujer	/recordings/son-tus-perjumenes-mujer-17	Mariachi Los Vargas De Arturo Mendoza	Peerless	2033	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004788	Sones Ixtapa Soyalo	/recordings/sones-ixtapa-soyalo-0	Marimba Hnos. Paniagua	Peerless	4156-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004789	Sonora Querida	/recordings/sonora-querida-27	Banda Los Tamazulas	Peerless	AP-114	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004790	Sonora Querida	/recordings/sonora-querida-28	David Zaizar	Peerless	S-1528	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004791	Sonora Sonora	/recordings/sonora-sonora-0	Beatriz Adriana	Peerless	2067	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004792	Sospecha	/recordings/sospecha-7	Julio Flores	Peerless	1563	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004793	Soy Celosa	/recordings/soy-celosa-0	Veronica Castro	Peerless	11353-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004794	Soy Celosa	/recordings/soy-celosa-1	Veronica Castro	Peerless	LP-2079	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004795	Soy Cobarde	/recordings/soy-cobarde-5	Juan Mendoza	Peerless	7826	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004796	Soy De Monterrey	/recordings/soy-de-monterrey-3	Juanita Escoto	Peerless	2286	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004797	Soy De Saltillo	/recordings/soy-de-saltillo-0	Laurita y Ray	Peerless	2808	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004798	Soy De Zacapa	/recordings/soy-de-zacapa-0	Heriberto Molina	Peerless	PS-2a	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004799	Soy El Beso	/recordings/soy-el-beso-1	Gustavo Morales	Peerless	9456-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004800	Soy El Despreciado	/recordings/soy-el-despreciado-0	Carlos Madrigal	Peerless	4068	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004801	Soy El Pachanguero	/recordings/soy-el-pachanguero-0	Memo Salamanca	Peerless	7454-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004802	Soy Feliz	/recordings/soy-feliz-21	Salvador García	Peerless	3299	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004803	Soy Feliz	/recordings/soy-feliz-22	Los Xochimilcas	Peerless	3443	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004804	Soy La Otra	/recordings/soy-la-otra-0	Beatriz Adriana	Peerless	lp-1956	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004805	Soy Muy Feliz	/recordings/soy-muy-feliz-4	Ramón Manzo	Peerless	10056-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004806	Soy Muy Feliz Contigo	/recordings/soy-muy-feliz-contigo	Salvador S. Najera	Peerless	10087-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004807	Soy Muy Hombre	/recordings/soy-muy-hombre-2	Pedro Infante	Peerless	C-1066	Ca	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004808	Soy Muy Hombre	/recordings/soy-muy-hombre-4	Pedro Infante	Peerless	3930	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004809	Soy Puro Mexicano	/recordings/soy-puro-mexicano-2	Pedro Galindo	Peerless	1883	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004810	Soñe Contigo	/recordings/so%C3%B1e-contigo-3	Hermanas Hernández	Peerless	4485A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004811	Suave	/recordings/suave-0	Orquesta De Abel Domínguez	Peerless	1819	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004812	Sube Y Baja	/recordings/sube-y-baja-10	Vicentico Valdés	Peerless	2586	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004813	Subiendo Y Bajando	/recordings/subiendo-y-bajando-6	Lupe Aguilar	Peerless	10036-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004814	Subiendo Y Bajando	/recordings/subiendo-y-bajando-9	Las Norteñitas	Peerless	LD-759	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004815	Sublime Inspiracion	/recordings/sublime-inspiracion-1	Juanita Escoto	Peerless	2626	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004816	Suby En Mi Menor	/recordings/suby-en-mi-menor-0	Orquesta De Miguel Angel Pazos	Peerless	4267-A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004817	Suby Universitario	/recordings/suby-universitario-1	Orquesta De Ramon Marquez	Peerless	4067	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004818	Sucedio En La Barranca	/recordings/sucedio-en-la-barranca-15	Dueto De La Laguna	Peerless	3395	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004819	Suenen Guitarrones	/recordings/suenen-guitarrones-1	David Zaizar	Peerless	LPL-358	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004820	Suerte Te De Dios	/recordings/suerte-te-de-dios-0	Manuel Lopez Ochoa	Peerless	7698	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004821	Suertes Malditas	/recordings/suertes-malditas-3	Pedro Infante	Peerless	3470	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004822	Suertes Malditas	/recordings/suertes-malditas-5	Pedro Infante	Peerless	5052	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004823	Sueño	/recordings/sue%C3%B1o-14	Marco Antonio Vazquez	Peerless	9753-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004824	Sueño	/recordings/sue%C3%B1o-19	Trio Tariacuri	Peerless	LPL-299	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004825	Sueño	/recordings/sue%C3%B1o-20	David Zaizar	Peerless	LP-1776	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004826	Sueño Guajiro	/recordings/sue%C3%B1o-guajiro-6	Julio Flores	Peerless	1565	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004827	Sueño Para Ti	/recordings/sue%C3%B1o-para-ti-0	Orquesta Cubana De Domingo Vernier Mango	Peerless	4339-A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004828	Sufriendo A Solas	/recordings/sufriendo-solas-27	Juan Mendoza	Peerless	PLP-4005	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004829	Sufriras Sin Mi	/recordings/sufriras-sin-mi-0	Los Freddy’s	Peerless	8716-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004830	Sufro Tu Ausencia	/recordings/sufro-tu-ausencia-27	Hermanas Hernández	Peerless	3304	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004831	Suicidio	/recordings/suicidio-4	Trio Los Jaibos	Peerless	3151	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004832	Sun, Sun Babae	/recordings/sun-sun-babae-2	Los Tecolines	Peerless	4064	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004833	Suplica	/recordings/suplica-9	Pedro Vargas	Peerless	1035	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004834	Suplica De Amor	/recordings/suplica-de-amor-9	Los Modernistas De Morelos	Peerless	1014-A	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004835	Suplica Ranchera	/recordings/suplica-ranchera-1	Martin Y Malena	Peerless	2080	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004836	Surianita	/recordings/surianita-0	Las Golondrinas	Peerless	4262-B	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004837	Sus Ojitos	/recordings/sus-ojitos-2	Pedro Infante	Peerless	3032	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004838	Sus Ojitos	/recordings/sus-ojitos-5	Pedro Infante	Peerless	EPIB-1	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004839	Sus Ojitos	/recordings/sus-ojitos-6	Pedro Infante	Peerless	LPL-192	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004840	Sus Ojitos	/recordings/sus-ojitos-7	Pedro Infante	Peerless	MS-TV-4001-9	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004841	Sus Ojitos	/recordings/sus-ojitos-8	Pedro Infante	Peerless	TV-4001-2	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004842	Suspenso Infernal	/recordings/suspenso-infernal-8	Lola Beltrán	Peerless	7581	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004843	Suspiros Mexicanos	/recordings/suspiros-mexicanos-0	Los Charros De Ameca	Peerless	PLP-2005	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004844	Suspiros Y Lagrimas	/recordings/suspiros-y-lagrimas-0	Banda Mochis De Porfirio Amarillas	Peerless	AP-114	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004845	Tal Vez Me Puedan Matar	/recordings/tal-vez-me-puedan-matar-0	Pedro Infante	Peerless	2364	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004846	Talisman	/recordings/talisman-4	Toña La Negra	Peerless	2408	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004847	Tamazula	/recordings/tamazula-2	Jesus Bernal	Peerless	10069-B	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004848	Tamazula Lindo	/recordings/tamazula-lindo	Hermanos Zaizar	Peerless	1658	33	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004849	Tambien Te Puedo Olvidar	/recordings/tambien-te-puedo-olvidar-0	Trio Hnos. Michel	Peerless	4599-A	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004850	Tambo	/recordings/tambo-4	Vicentico Valdéz	Peerless	2414	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004851	Tampico	/recordings/tampico-4	Los Trincas	Peerless	3076	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004852	Tampico Hermoso	/recordings/tampico-hermoso-42	Los Hermanos Bañuelos	Peerless	1122	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004853	Tampico Hermoso	/recordings/tampico-hermoso-43	Dueto Aguila Y Sol	Peerless	7367	45	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004854	Tanger	/recordings/tanger-1	Agustín Lara	Peerless	1181	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
REC004855	Tanger	/recordings/tanger-2	Agustín Lara	Peerless	4163	78	SRC0001	Frontera Collection Drupal Views AJAX /songs?f[0]=field_record_label_t:8216	high	raw_extracted
