recording_id	song_id	relationship_type	source_id	confidence	review_status
REC000514	SONG000385	exact_title	SRC0003	high	approved
REC000515	SONG000386	exact_title	SRC0003	high	approved
REC000516	SONG000387	exact_title	SRC0003	high	approved
REC000517	SONG000388	exact_title	SRC0003	high	approved
REC000518	SONG000389	exact_title	SRC0003	high	approved
REC000519	SONG000390	exact_title	SRC0003	high	approved
REC000520	SONG000391	exact_title	SRC0003	high	approved
REC000521	SONG000392	exact_title	SRC0003	high	approved
REC000522	SONG000393	exact_title	SRC0003	high	approved
REC000523	SONG000394	exact_title	SRC0003	high	approved
REC000524	SONG000395	exact_title	SRC0003	high	approved
REC000525	SONG000396	exact_title	SRC0003	high	approved
REC000526	SONG000396	exact_title	SRC0003	high	approved
REC000527	SONG000397	exact_title	SRC0003	high	approved
REC000528	SONG000398	exact_title	SRC0003	high	approved
REC000529	SONG000399	exact_title	SRC0003	high	approved
REC000530	SONG000400	exact_title	SRC0003	high	approved
REC000531	SONG000401	exact_title	SRC0003	high	approved
REC000532	SONG000402	exact_title	SRC0003	high	approved
REC000533	SONG000403	exact_title	SRC0003	high	approved
REC000534	SONG000404	exact_title	SRC0003	high	approved
REC000535	SONG000405	exact_title	SRC0003	high	approved
REC000536	SONG000406	exact_title	SRC0003	high	approved
REC000537	SONG000407	exact_title	SRC0003	high	approved
REC000538	SONG000408	exact_title	SRC0003	high	approved
REC000539	SONG000409	exact_title	SRC0003	high	approved
REC000540	SONG000410	exact_title	SRC0003	high	approved
REC000541	SONG000411	exact_title	SRC0003	high	approved
REC000542	SONG000412	exact_title	SRC0003	high	approved
REC000543	SONG000413	exact_title	SRC0003	high	approved
REC000544	SONG000414	exact_title	SRC0003	high	approved
REC000545	SONG000415	exact_title	SRC0003	high	approved
REC000546	SONG000416	exact_title	SRC0003	high	approved
REC000547	SONG000417	exact_title	SRC0003	high	approved
REC000548	SONG000418	exact_title	SRC0003	high	approved
REC000549	SONG000419	exact_title	SRC0003	high	approved
REC000550	SONG000420	exact_title	SRC0003	high	approved
REC000551	SONG000421	exact_title	SRC0003	high	approved
REC000552	SONG000422	exact_title	SRC0003	high	approved
REC000553	SONG000423	exact_title	SRC0003	high	approved
REC000554	SONG000424	exact_title	SRC0003	high	approved
REC000555	SONG000425	exact_title	SRC0003	high	approved
REC000556	SONG000426	exact_title	SRC0003	high	approved
REC000557	SONG000427	exact_title	SRC0003	high	approved
REC000558	SONG000428	exact_title	SRC0003	high	approved
REC000559	SONG000429	exact_title	SRC0003	high	approved
REC000560	SONG000430	exact_title	SRC0003	high	approved
REC000561	SONG000431	exact_title	SRC0003	high	approved
REC000562	SONG000432	exact_title	SRC0003	high	approved
REC000563	SONG000432	exact_title	SRC0003	high	approved
REC000564	SONG000433	exact_title	SRC0003	high	approved
REC000565	SONG000434	exact_title	SRC0003	high	approved
REC000566	SONG000435	exact_title	SRC0003	high	approved
REC000567	SONG000436	exact_title	SRC0003	high	approved
REC000568	SONG000437	exact_title	SRC0003	high	approved
REC000569	SONG000438	exact_title	SRC0003	high	approved
REC000570	SONG000439	exact_title	SRC0003	high	approved
REC000571	SONG000440	exact_title	SRC0003	high	approved
REC000572	SONG000441	exact_title	SRC0003	high	approved
REC000573	SONG000442	exact_title	SRC0003	high	approved
REC000574	SONG000443	exact_title	SRC0003	high	approved
REC000575	SONG000444	exact_title	SRC0003	high	approved
REC000576	SONG000445	exact_title	SRC0003	high	approved
REC000577	SONG000446	exact_title	SRC0003	high	approved
REC000578	SONG000447	exact_title	SRC0003	high	approved
REC000579	SONG000448	exact_title	SRC0003	high	approved
REC000580	SONG000449	exact_title	SRC0003	high	approved
REC000581	SONG000450	exact_title	SRC0003	high	approved
REC000582	SONG000451	exact_title	SRC0003	high	approved
REC000583	SONG000452	exact_title	SRC0003	high	approved
REC000584	SONG000453	exact_title	SRC0003	high	approved
REC000585	SONG000454	exact_title	SRC0003	high	approved
REC000586	SONG000455	exact_title	SRC0003	high	approved
REC000587	SONG000456	exact_title	SRC0003	high	approved
REC000588	SONG000457	exact_title	SRC0003	high	approved
REC000589	SONG000458	exact_title	SRC0003	high	approved
REC000590	SONG000459	exact_title	SRC0003	high	approved
REC000591	SONG000459	exact_title	SRC0003	high	approved
REC000592	SONG000459	exact_title	SRC0003	high	approved
REC000593	SONG000459	exact_title	SRC0003	high	approved
REC000594	SONG000460	exact_title	SRC0003	high	approved
REC000595	SONG000461	exact_title	SRC0003	high	approved
REC000596	SONG000461	exact_title	SRC0003	high	approved
REC000597	SONG000462	exact_title	SRC0003	high	approved
REC000598	SONG000463	exact_title	SRC0003	high	approved
REC000599	SONG000464	exact_title	SRC0003	high	approved
REC000600	SONG000465	exact_title	SRC0003	high	approved
REC000601	SONG000466	exact_title	SRC0003	high	approved
REC000602	SONG000467	exact_title	SRC0003	high	approved
REC000603	SONG000467	exact_title	SRC0003	high	approved
REC000604	SONG000468	exact_title	SRC0003	high	approved
REC000605	SONG000469	exact_title	SRC0003	high	approved
REC000606	SONG000470	exact_title	SRC0003	high	approved
REC000607	SONG000471	exact_title	SRC0003	high	approved
REC000608	SONG000472	exact_title	SRC0003	high	approved
REC000609	SONG000472	exact_title	SRC0003	high	approved
REC000610	SONG000473	exact_title	SRC0003	high	approved
REC000611	SONG000474	exact_title	SRC0003	high	approved
REC000612	SONG000475	exact_title	SRC0003	high	approved
REC000613	SONG000476	exact_title	SRC0003	high	approved
REC000614	SONG000477	exact_title	SRC0003	high	approved
REC000615	SONG000477	exact_title	SRC0003	high	approved
REC000616	SONG000478	exact_title	SRC0003	high	approved
REC000617	SONG000478	exact_title	SRC0003	high	approved
REC000618	SONG000479	exact_title	SRC0003	high	approved
REC000619	SONG000480	exact_title	SRC0003	high	approved
REC000620	SONG000480	exact_title	SRC0003	high	approved
REC000621	SONG000480	exact_title	SRC0003	high	approved
REC000622	SONG000480	exact_title	SRC0003	high	approved
REC000623	SONG000480	exact_title	SRC0003	high	approved
REC000624	SONG000481	exact_title	SRC0003	high	approved
REC000625	SONG000481	exact_title	SRC0003	high	approved
REC000626	SONG000481	exact_title	SRC0003	high	approved
REC000627	SONG000481	exact_title	SRC0003	high	approved
REC000628	SONG000481	exact_title	SRC0003	high	approved
REC000629	SONG000481	exact_title	SRC0003	high	approved
REC000630	SONG000481	exact_title	SRC0003	high	approved
REC000631	SONG000481	exact_title	SRC0003	high	approved
REC000632	SONG000481	exact_title	SRC0003	high	approved
REC000633	SONG000481	exact_title	SRC0003	high	approved
REC000634	SONG000482	exact_title	SRC0003	high	approved
REC000635	SONG000483	exact_title	SRC0003	high	approved
REC000636	SONG000484	exact_title	SRC0003	high	approved
REC000637	SONG000485	exact_title	SRC0003	high	approved
REC000638	SONG000486	exact_title	SRC0003	high	approved
REC000639	SONG000487	exact_title	SRC0003	high	approved
REC000640	SONG000488	exact_title	SRC0003	high	approved
REC000641	SONG000489	exact_title	SRC0003	high	approved
REC000642	SONG000490	exact_title	SRC0003	high	approved
REC000643	SONG000491	exact_title	SRC0003	high	approved
REC000644	SONG000491	exact_title	SRC0003	high	approved
REC000645	SONG000491	exact_title	SRC0003	high	approved
REC000646	SONG000492	exact_title	SRC0003	high	approved
REC000647	SONG000493	exact_title	SRC0003	high	approved
REC000648	SONG000493	exact_title	SRC0003	high	approved
REC000649	SONG000494	exact_title	SRC0003	high	approved
REC000650	SONG000495	exact_title	SRC0003	high	approved
REC000651	SONG000496	exact_title	SRC0003	high	approved
REC000652	SONG000497	exact_title	SRC0003	high	approved
REC000653	SONG000498	exact_title	SRC0003	high	approved
REC000654	SONG000499	exact_title	SRC0003	high	approved
REC000655	SONG000500	exact_title	SRC0003	high	approved
REC000656	SONG000501	exact_title	SRC0003	high	approved
REC000657	SONG000502	exact_title	SRC0003	high	approved
REC000658	SONG000503	exact_title	SRC0003	high	approved
REC000659	SONG000504	exact_title	SRC0003	high	approved
REC000660	SONG000505	exact_title	SRC0003	high	approved
REC000661	SONG000505	exact_title	SRC0003	high	approved
REC000662	SONG000506	exact_title	SRC0003	high	approved
REC000663	SONG000507	exact_title	SRC0003	high	approved
REC000664	SONG000508	exact_title	SRC0003	high	approved
REC000665	SONG000508	exact_title	SRC0003	high	approved
REC000666	SONG000509	exact_title	SRC0003	high	approved
REC000667	SONG000509	exact_title	SRC0003	high	approved
REC000668	SONG000509	exact_title	SRC0003	high	approved
REC000669	SONG000510	exact_title	SRC0003	high	approved
REC000670	SONG000511	exact_title	SRC0003	high	approved
REC000671	SONG000512	exact_title	SRC0003	high	approved
REC000672	SONG000513	exact_title	SRC0003	high	approved
REC000673	SONG000513	exact_title	SRC0003	high	approved
REC000674	SONG000513	exact_title	SRC0003	high	approved
REC000675	SONG000513	exact_title	SRC0003	high	approved
REC000676	SONG000513	exact_title	SRC0003	high	approved
REC000677	SONG000514	exact_title	SRC0003	high	approved
REC000678	SONG000514	exact_title	SRC0003	high	approved
REC000679	SONG000515	exact_title	SRC0003	high	approved
REC000680	SONG000515	exact_title	SRC0003	high	approved
REC000681	SONG000516	exact_title	SRC0003	high	approved
REC000682	SONG000517	exact_title	SRC0003	high	approved
REC000683	SONG000518	exact_title	SRC0003	high	approved
REC000684	SONG000519	exact_title	SRC0003	high	approved
REC000685	SONG000519	exact_title	SRC0003	high	approved
REC000686	SONG000520	exact_title	SRC0003	high	approved
REC000687	SONG000521	exact_title	SRC0003	high	approved
REC000688	SONG000522	exact_title	SRC0003	high	approved
REC000689	SONG000523	exact_title	SRC0003	high	approved
REC000690	SONG000524	exact_title	SRC0003	high	approved
REC000691	SONG000525	exact_title	SRC0003	high	approved
REC000692	SONG000525	exact_title	SRC0003	high	approved
REC000693	SONG000525	exact_title	SRC0003	high	approved
REC000694	SONG000525	exact_title	SRC0003	high	approved
REC000695	SONG000526	exact_title	SRC0003	high	approved
REC000696	SONG000526	exact_title	SRC0003	high	approved
REC000697	SONG000526	exact_title	SRC0003	high	approved
REC000698	SONG000527	exact_title	SRC0003	high	approved
REC000699	SONG000528	exact_title	SRC0003	high	approved
REC000700	SONG000528	exact_title	SRC0003	high	approved
REC000701	SONG000529	exact_title	SRC0003	high	approved
REC000702	SONG000529	exact_title	SRC0003	high	approved
REC000703	SONG000530	exact_title	SRC0003	high	approved
REC000704	SONG000530	exact_title	SRC0003	high	approved
REC000705	SONG000530	exact_title	SRC0003	high	approved
REC000706	SONG000530	exact_title	SRC0003	high	approved
REC000707	SONG000531	exact_title	SRC0003	high	approved
REC000708	SONG000532	exact_title	SRC0003	high	approved
REC000709	SONG000533	exact_title	SRC0003	high	approved
REC000710	SONG000533	exact_title	SRC0003	high	approved
REC000711	SONG000534	exact_title	SRC0003	high	approved
REC000712	SONG000535	exact_title	SRC0003	high	approved
REC000713	SONG000536	exact_title	SRC0003	high	approved
REC000714	SONG000537	exact_title	SRC0003	high	approved
REC000715	SONG000537	exact_title	SRC0003	high	approved
REC000716	SONG000538	exact_title	SRC0003	high	approved
REC000717	SONG000539	exact_title	SRC0003	high	approved
REC000718	SONG000540	exact_title	SRC0003	high	approved
REC000719	SONG000541	exact_title	SRC0003	high	approved
REC000720	SONG000542	exact_title	SRC0003	high	approved
REC000721	SONG000543	exact_title	SRC0003	high	approved
REC000722	SONG000544	exact_title	SRC0003	high	approved
REC000723	SONG000545	exact_title	SRC0003	high	approved
REC000724	SONG000546	exact_title	SRC0003	high	approved
REC000725	SONG000547	exact_title	SRC0003	high	approved
REC000726	SONG000547	exact_title	SRC0003	high	approved
REC000727	SONG000548	exact_title	SRC0003	high	approved
REC000728	SONG000549	exact_title	SRC0003	high	approved
REC000729	SONG000549	exact_title	SRC0003	high	approved
REC000730	SONG000550	exact_title	SRC0003	high	approved
REC000731	SONG000551	exact_title	SRC0003	high	approved
REC000732	SONG000552	exact_title	SRC0003	high	approved
REC000733	SONG000553	exact_title	SRC0003	high	approved
REC000734	SONG000554	exact_title	SRC0003	high	approved
REC000735	SONG000555	exact_title	SRC0003	high	approved
REC000736	SONG000556	exact_title	SRC0003	high	approved
REC000737	SONG000557	exact_title	SRC0003	high	approved
REC000738	SONG000558	exact_title	SRC0003	high	approved
REC000739	SONG000559	exact_title	SRC0003	high	approved
REC000740	SONG000560	exact_title	SRC0003	high	approved
REC000741	SONG000561	exact_title	SRC0003	high	approved
REC000742	SONG000561	exact_title	SRC0003	high	approved
REC000743	SONG000562	exact_title	SRC0003	high	approved
REC000744	SONG000563	exact_title	SRC0003	high	approved
REC000745	SONG000564	exact_title	SRC0003	high	approved
REC000746	SONG000565	exact_title	SRC0003	high	approved
REC000747	SONG000566	exact_title	SRC0003	high	approved
REC000748	SONG000567	exact_title	SRC0003	high	approved
REC000749	SONG000568	exact_title	SRC0003	high	approved
REC000750	SONG000569	exact_title	SRC0003	high	approved
REC000751	SONG000570	exact_title	SRC0003	high	approved
REC000752	SONG000571	exact_title	SRC0003	high	approved
REC000753	SONG000572	exact_title	SRC0003	high	approved
REC000754	SONG000573	exact_title	SRC0003	high	approved
REC000755	SONG000574	exact_title	SRC0003	high	approved
REC000756	SONG000575	exact_title	SRC0003	high	approved
REC000757	SONG000575	exact_title	SRC0003	high	approved
REC000758	SONG000575	exact_title	SRC0003	high	approved
REC000759	SONG000575	exact_title	SRC0003	high	approved
REC000760	SONG000575	exact_title	SRC0003	high	approved
REC000761	SONG000576	exact_title	SRC0003	high	approved
REC000762	SONG000576	exact_title	SRC0003	high	approved
REC000763	SONG000577	exact_title	SRC0003	high	approved
REC000764	SONG000578	exact_title	SRC0003	high	approved
REC000765	SONG000579	exact_title	SRC0003	high	approved
REC000766	SONG000580	exact_title	SRC0003	high	approved
REC000767	SONG000581	exact_title	SRC0003	high	approved
REC000768	SONG000581	exact_title	SRC0003	high	approved
REC000769	SONG000581	exact_title	SRC0003	high	approved
REC000770	SONG000582	exact_title	SRC0003	high	approved
REC000771	SONG000583	exact_title	SRC0003	high	approved
REC000772	SONG000583	exact_title	SRC0003	high	approved
REC000773	SONG000583	exact_title	SRC0003	high	approved
REC000774	SONG000583	exact_title	SRC0003	high	approved
REC000775	SONG000583	exact_title	SRC0003	high	approved
REC000776	SONG000583	exact_title	SRC0003	high	approved
REC000777	SONG000583	exact_title	SRC0003	high	approved
REC000778	SONG000584	exact_title	SRC0003	high	approved
REC000779	SONG000585	exact_title	SRC0003	high	approved
REC000780	SONG000586	exact_title	SRC0003	high	approved
REC000781	SONG000587	exact_title	SRC0003	high	approved
REC000782	SONG000588	exact_title	SRC0003	high	approved
REC000783	SONG000589	exact_title	SRC0003	high	approved
REC000784	SONG000590	exact_title	SRC0003	high	approved
REC000785	SONG000591	exact_title	SRC0003	high	approved
REC000786	SONG000592	exact_title	SRC0003	high	approved
REC000787	SONG000592	exact_title	SRC0003	high	approved
REC000788	SONG000592	exact_title	SRC0003	high	approved
REC000789	SONG000593	exact_title	SRC0003	high	approved
REC000790	SONG000594	exact_title	SRC0003	high	approved
REC000791	SONG000595	exact_title	SRC0003	high	approved
REC000792	SONG000596	exact_title	SRC0003	high	approved
REC000793	SONG000597	exact_title	SRC0003	high	approved
REC000794	SONG000598	exact_title	SRC0003	high	approved
REC000795	SONG000599	exact_title	SRC0003	high	approved
REC000796	SONG000600	exact_title	SRC0003	high	approved
REC000797	SONG000601	exact_title	SRC0003	high	approved
REC000798	SONG000602	exact_title	SRC0003	high	approved
REC000799	SONG000603	exact_title	SRC0003	high	approved
REC000800	SONG000604	exact_title	SRC0003	high	approved
REC000801	SONG000605	exact_title	SRC0003	high	approved
REC000802	SONG000606	exact_title	SRC0003	high	approved
REC000803	SONG000607	exact_title	SRC0003	high	approved
