
----- authority/staging/unit0119/UNIT0119_PROMOTION_READY_FROM_RECOVERY.tsv -----

----- authority/staging/unit0119/UNIT0119_STILL_REVIEW_REQUIRED.tsv -----
final_candidate_title	Te Llevaré	1
final_candidate_title	Ya Voy Toño	1
final_candidate_title	Yo Tambien TuveVeinteAños	1
final_candidate_title	Yo Tengo Pena	1
recovery_status	not_recovered	20
recovery_status	recovered_entity	97
recovery_status	split_only	42
review_class	performer_conflict	159
review_detail	partial_or_estimated_source_tracklist;performer_or_group_not_resolved_to_authority	50
review_detail	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority	107
review_detail	performer_or_group_not_resolved_to_authority;release_not_resolved_to_authority;short_description_only_source	2
source_tracklist_status	complete_or_exceeds_track_count	109
source_tracklist_status	partial_10_of_15	50
split_status	no_split	20
split_status	split	139
unit0119_recheck_reasons	partial_source_tracklist	41
unit0119_recheck_reasons	performer_or_group_unresolved;partial_source_tracklist	9
unit0119_recheck_reasons	performer_or_group_unresolved;release_unresolved	10
unit0119_recheck_reasons	performer_or_group_unresolved;release_unresolved;short_description_only_source	2
unit0119_recheck_reasons	release_unresolved	97
unit0119_status	review_required	159
unit_candidate_id	UNIT0113-01-001	1
unit_candidate_id	UNIT0113-04-001	1
unit_candidate_id	UNIT0113-04-002	1
unit_candidate_id	UNIT0113-04-003	1
unit_candidate_id	UNIT0113-04-004	1
unit_candidate_id	UNIT0113-04-005	1
unit_candidate_id	UNIT0113-04-006	1
unit_candidate_id	UNIT0113-04-007	1
unit_candidate_id	UNIT0113-04-008	1
unit_candidate_id	UNIT0113-04-009	1
unit_candidate_id	UNIT0113-04-010	1
unit_candidate_id	UNIT0113-05-003	1
unit_candidate_id	UNIT0113-08-001	1
unit_candidate_id	UNIT0113-08-002	1
unit_candidate_id	UNIT0113-08-003	1
unit_candidate_id	UNIT0113-08-004	1
unit_candidate_id	UNIT0113-08-005	1
unit_candidate_id	UNIT0113-08-006	1
unit_candidate_id	UNIT0113-08-007	1
unit_candidate_id	UNIT0113-08-008	1
unit_candidate_id	UNIT0113-08-009	1
unit_candidate_id	UNIT0113-08-010	1
unit_candidate_id	UNIT0113-09-001	1
unit_candidate_id	UNIT0113-09-002	1
unit_candidate_id	UNIT0113-09-003	1
unit_candidate_id	UNIT0113-09-004	1
unit_candidate_id	UNIT0113-09-005	1
unit_candidate_id	UNIT0113-09-006	1
