recording_id	label_id	relationship_type	source_id	confidence	review_status
REC004535	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004536	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004537	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004538	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004539	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004540	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004541	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004542	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004543	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004544	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004545	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004546	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004547	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004548	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004549	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004550	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004551	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004552	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004553	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004554	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004555	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004556	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004557	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004558	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004559	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004560	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004561	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004562	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004563	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004564	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004565	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004566	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004567	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004568	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004569	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004570	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004571	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004572	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004573	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004574	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004575	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004576	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004577	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004578	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004579	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004580	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004581	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004582	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004583	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004584	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004585	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004586	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004587	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004588	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004589	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004590	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004591	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004592	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004593	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004594	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004595	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004596	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004597	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004598	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004599	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004600	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004601	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004602	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004603	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004604	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004605	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004606	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004607	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004608	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004609	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004610	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004611	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004612	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004613	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004614	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004615	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004616	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004617	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004618	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004619	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004620	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004621	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004622	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004623	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004624	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004625	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004626	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004627	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004628	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004629	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004630	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004631	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004632	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004633	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004634	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004635	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004636	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004637	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004638	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004639	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004640	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004641	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004642	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004643	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004644	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004645	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004646	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004647	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004648	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004649	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004650	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004651	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004652	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004653	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004654	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004655	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004656	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004657	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004658	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004659	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004660	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004661	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004662	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004663	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004664	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004665	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004666	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004667	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004668	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004669	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004670	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004671	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004672	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004673	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004674	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004675	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004676	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004677	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004678	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004679	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004680	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004681	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004682	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004683	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004684	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004685	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004686	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004687	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004688	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004689	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004690	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004691	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004692	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004693	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004694	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004695	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004696	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004697	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004698	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004699	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004700	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004701	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004702	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004703	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004704	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004705	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004706	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004707	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004708	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004709	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004710	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004711	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004712	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004713	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004714	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004715	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004716	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004717	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004718	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004719	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004720	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004721	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004722	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004723	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004724	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004725	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004726	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004727	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004728	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004729	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004730	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004731	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004732	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004733	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004734	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004735	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004736	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004737	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004738	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004739	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004740	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004741	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004742	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004743	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004744	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004745	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004746	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004747	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004748	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004749	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004750	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004751	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004752	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004753	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004754	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004755	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004756	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004757	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004758	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004759	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004760	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004761	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004762	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004763	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004764	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004765	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004766	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004767	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004768	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004769	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004770	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004771	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004772	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004773	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004774	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004775	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004776	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004777	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004778	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004779	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004780	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004781	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004782	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004783	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004784	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004785	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004786	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004787	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004788	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004789	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004790	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004791	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004792	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004793	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004794	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004795	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004796	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004797	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004798	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004799	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004800	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004801	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004802	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004803	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004804	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004805	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004806	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004807	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004808	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004809	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004810	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004811	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004812	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004813	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004814	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004815	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004816	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004817	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004818	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004819	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004820	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004821	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004822	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004823	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004824	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004825	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004826	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004827	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004828	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004829	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004830	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004831	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004832	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004833	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004834	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004835	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004836	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004837	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004838	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004839	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004840	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004841	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004842	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004843	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004844	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004845	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004846	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004847	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004848	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004849	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004850	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004851	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004852	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004853	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004854	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004855	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004856	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004857	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004858	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004859	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004860	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004861	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004862	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004863	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004864	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004865	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004866	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004867	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004868	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004869	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004870	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004871	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004872	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004873	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004874	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004875	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004876	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004877	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004878	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004879	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004880	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004881	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004882	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004883	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004884	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004885	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004886	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004887	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004888	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004889	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004890	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004891	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004892	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004893	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004894	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004895	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004896	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004897	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004898	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004899	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004900	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004901	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004902	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004903	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004904	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004905	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004906	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004907	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004908	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004909	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004910	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004911	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004912	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004913	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004914	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004915	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004916	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004917	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004918	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004919	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004920	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004921	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004922	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004923	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004924	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004925	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004926	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004927	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004928	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004929	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004930	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004931	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004932	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004933	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004934	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004935	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004936	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004937	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004938	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004939	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004940	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004941	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004942	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004943	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004944	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004945	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004946	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004947	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004948	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004949	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004950	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004951	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004952	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004953	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004954	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004955	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004956	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004957	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004958	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004959	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004960	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004961	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004962	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004963	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004964	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004965	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004966	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004967	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004968	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004969	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004970	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004971	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004972	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004973	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004974	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004975	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004976	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004977	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004978	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004979	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004980	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004981	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004982	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004983	LBL000002	recording_label	SRC0001	high	raw_extracted
REC004984	LBL000002	recording_label	SRC0001	high	raw_extracted
